farmer_id,age,gender,education,land_size_acres,annual_income,crop_type,state,district,region,is_member_fpo,has_taken_crop_insurance,eligible_pmfby,eligible_pmkisan,eligible_fpo_support
9420,47,Female,Higher,0.68,59454.22,Maize,Tamil Nadu,Tiruchirappalli,West,0,1,0,1,0
9421,25,Female,Primary,3.33,464080.75,Wheat,Tamil Nadu,Tiruchirappalli,South,0,1,0,0,0
9422,51,Female,None,5.0,437585.83,Sugarcane,Bihar,Purnia,North,0,0,0,0,0
9423,64,Male,Higher,1.53,161160.94,Rice,Karnataka,Belagavi,East,0,0,1,0,0
9424,26,Male,None,1.7,131024.03,Wheat,Karnataka,Belagavi,West,0,1,1,1,0
9425,68,Female,None,4.9,453644.68,Cotton,Maharashtra,Pune,West,0,0,0,0,0
9426,37,Male,Higher,7.44,10868.26,Rice,Bihar,Bhagalpur,East,0,1,1,0,0
9427,57,Female,Primary,8.42,304282.99,Rice,Maharashtra,Nagpur,South,1,0,0,0,0
9428,42,Male,Secondary,5.69,458841.84,Sugarcane,Bihar,Muzaffarpur,North,1,0,0,0,1
9429,36,Male,None,5.01,259193.17,Cotton,Bihar,Gaya,East,0,0,0,0,0
9430,22,Male,Higher,4.15,11453.81,Maize,Karnataka,Hubballi,North,1,0,1,0,1
9431,28,Male,None,2.33,117247.0,Wheat,Gujarat,Rajkot,South,0,0,1,0,0
9432,32,Male,Primary,1.89,461996.38,Maize,Maharashtra,Nashik,North,0,0,0,0,0
9433,25,Male,Higher,8.02,18340.99,Cotton,Punjab,Ludhiana,North,0,0,0,0,0
9434,36,Male,Secondary,4.92,203442.09,Rice,Maharashtra,Pune,West,0,0,1,0,0
9435,40,Female,Higher,8.01,396974.92,Sugarcane,Punjab,Bathinda,East,1,1,0,0,1
9436,44,Female,None,7.19,420664.59,Sugarcane,Tamil Nadu,Coimbatore,North,0,0,0,0,0
9437,57,Female,Higher,2.34,244027.89,Rice,Bihar,Patna,North,0,0,1,0,0
9438,49,Male,Higher,5.35,123917.04,Sugarcane,Maharashtra,Mumbai,East,0,0,0,0,0
9439,43,Male,None,4.72,303855.31,Maize,Bihar,Bhagalpur,East,0,1,0,0,0
9440,44,Female,Secondary,4.53,139251.24,Rice,Gujarat,Bhavnagar,South,0,0,1,0,0
9441,36,Female,Primary,5.65,135079.49,Wheat,Maharashtra,Aurangabad,East,0,0,1,0,0
9442,67,Male,Higher,9.83,405723.88,Wheat,Tamil Nadu,Madurai,North,0,1,0,0,0
9443,59,Female,Secondary,8.22,85590.26,Cotton,Maharashtra,Pune,West,0,0,0,0,0
9444,46,Female,Primary,9.09,12705.52,Rice,Tamil Nadu,Coimbatore,South,0,1,1,0,0
9445,56,Female,None,0.78,175019.86,Maize,Bihar,Gaya,East,1,0,0,0,0
9446,58,Female,Secondary,1.83,250577.24,Rice,Karnataka,Hubballi,East,0,0,1,0,0
9447,50,Male,Secondary,1.31,355489.39,Rice,Gujarat,Bhavnagar,East,1,0,0,0,1
9448,36,Female,Higher,3.0,392746.48,Maize,Punjab,Ludhiana,South,0,0,0,0,0
9449,54,Female,None,4.7,335124.41,Sugarcane,Bihar,Bhagalpur,South,0,0,0,0,0
9450,36,Female,Higher,6.6,316989.35,Maize,Gujarat,Bhavnagar,East,0,0,0,0,0
9451,50,Female,None,5.26,336216.87,Rice,Gujarat,Ahmedabad,South,1,1,0,0,0
9452,64,Male,Primary,9.08,143047.99,Rice,Karnataka,Mangaluru,West,0,1,1,0,0
9453,33,Female,Higher,9.43,197357.05,Rice,Bihar,Bhagalpur,North,0,0,1,0,0
9454,40,Female,None,2.05,312053.89,Rice,Bihar,Muzaffarpur,West,0,0,0,0,0
9455,24,Female,None,8.6,42129.62,Cotton,Maharashtra,Aurangabad,North,0,0,0,0,0
9456,43,Female,Secondary,5.08,154709.42,Sugarcane,Tamil Nadu,Coimbatore,South,0,0,0,0,0
9457,49,Female,Higher,4.81,209145.28,Rice,Tamil Nadu,Chennai,East,0,0,1,0,0
9458,29,Male,Higher,7.96,271385.93,Cotton,Maharashtra,Nagpur,South,0,1,0,0,0
9459,25,Female,Primary,1.38,248376.23,Rice,Maharashtra,Aurangabad,West,0,1,1,0,0
9460,22,Female,None,8.88,361884.62,Sugarcane,Bihar,Muzaffarpur,West,0,1,0,0,0
9461,59,Male,Secondary,6.87,241979.07,Sugarcane,Tamil Nadu,Madurai,South,1,0,0,0,1
9462,45,Female,None,8.81,453023.69,Maize,Bihar,Gaya,East,1,0,0,0,0
9463,22,Male,None,9.95,196355.99,Cotton,Karnataka,Mysuru,East,0,0,0,0,0
9464,66,Female,None,5.42,267432.14,Sugarcane,Karnataka,Belagavi,North,0,0,0,0,0
9465,43,Male,Higher,1.39,11573.09,Wheat,Maharashtra,Nashik,West,0,0,1,1,0
9466,22,Male,None,2.08,162134.2,Rice,Tamil Nadu,Madurai,North,0,1,1,0,0
9467,39,Female,Primary,3.57,434620.76,Sugarcane,Karnataka,Hubballi,South,0,1,0,0,0
9468,32,Male,Secondary,1.48,173452.43,Cotton,Tamil Nadu,Coimbatore,North,0,0,0,0,0
9469,30,Female,Secondary,8.25,134061.3,Cotton,Tamil Nadu,Salem,East,0,0,0,0,0
9470,45,Male,None,3.32,276333.11,Cotton,Punjab,Bathinda,West,1,0,0,0,0
9471,50,Male,Secondary,9.77,48577.75,Maize,Karnataka,Mangaluru,East,0,0,1,0,0
9472,60,Female,None,7.17,270486.51,Rice,Karnataka,Hubballi,North,0,0,1,0,0
9473,40,Male,Higher,2.15,158796.24,Wheat,Bihar,Purnia,South,1,0,1,0,1
9474,50,Female,Secondary,5.02,197720.42,Cotton,Bihar,Gaya,North,0,0,0,0,0
9475,60,Male,Higher,4.94,397768.85,Rice,Gujarat,Ahmedabad,East,0,0,0,0,0
9476,35,Male,Higher,5.18,334362.37,Cotton,Tamil Nadu,Coimbatore,West,0,0,0,0,0
9477,67,Female,Primary,5.59,228591.99,Cotton,Maharashtra,Mumbai,North,1,0,0,0,0
9478,47,Female,Primary,0.8,292982.99,Wheat,Bihar,Patna,West,0,1,0,0,0
9479,43,Male,Secondary,7.02,385760.79,Rice,Bihar,Muzaffarpur,West,0,0,0,0,0
9480,33,Female,None,5.13,375434.04,Cotton,Gujarat,Surat,North,1,0,0,0,0
9481,30,Female,None,8.01,100807.64,Maize,Gujarat,Rajkot,East,1,0,1,0,0
9482,56,Male,None,8.25,157450.42,Cotton,Tamil Nadu,Madurai,South,1,1,0,0,0
9483,50,Male,None,2.69,180636.1,Rice,Gujarat,Rajkot,East,0,1,1,0,0
9484,43,Female,Primary,0.96,101895.72,Sugarcane,Karnataka,Mangaluru,North,0,0,0,1,0
9485,65,Male,None,7.18,15959.11,Cotton,Bihar,Bhagalpur,West,1,1,0,0,0
9486,18,Female,None,9.79,95243.96,Maize,Maharashtra,Mumbai,East,0,1,1,0,0
9487,66,Female,Higher,4.74,406039.72,Maize,Tamil Nadu,Coimbatore,South,0,1,0,0,0
9488,55,Female,None,2.97,277501.02,Cotton,Karnataka,Mysuru,West,1,0,0,0,0
9489,19,Female,None,1.99,177412.43,Rice,Punjab,Ludhiana,South,0,0,1,0,0
9490,66,Female,Primary,3.23,308088.78,Cotton,Maharashtra,Mumbai,West,0,0,0,0,0
9491,23,Female,Secondary,3.62,372518.72,Maize,Gujarat,Surat,South,0,0,0,0,0
9492,63,Male,Higher,4.53,183669.61,Cotton,Karnataka,Bengaluru,South,0,1,0,0,0
9493,67,Female,Higher,6.73,238376.67,Maize,Tamil Nadu,Chennai,North,0,1,1,0,0
9494,55,Male,Secondary,3.1,41464.48,Sugarcane,Punjab,Patiala,North,1,1,0,0,1
9495,59,Female,Higher,0.98,302574.36,Cotton,Gujarat,Bhavnagar,West,0,0,0,0,0
9496,41,Male,None,4.05,184639.48,Wheat,Gujarat,Surat,North,0,0,1,0,0
9497,35,Male,None,8.63,222426.59,Cotton,Maharashtra,Mumbai,North,1,0,0,0,0
9498,44,Male,Secondary,5.23,217074.3,Maize,Bihar,Bhagalpur,South,1,1,1,0,1
9499,58,Female,Primary,9.67,319880.55,Rice,Bihar,Purnia,West,0,1,0,0,0
9500,25,Male,Primary,5.28,290508.02,Maize,Maharashtra,Nashik,South,0,0,1,0,0
9501,45,Male,Higher,3.12,216831.96,Sugarcane,Bihar,Purnia,North,1,0,0,0,1
9502,27,Female,Primary,2.34,18307.96,Rice,Tamil Nadu,Madurai,North,0,0,1,0,0
9503,34,Male,Primary,7.1,314271.68,Wheat,Maharashtra,Pune,East,0,0,0,0,0
9504,46,Male,Primary,5.6,440992.96,Wheat,Maharashtra,Nagpur,South,0,0,0,0,0
9505,23,Female,Primary,6.24,387080.27,Sugarcane,Gujarat,Bhavnagar,North,0,1,0,0,0
9506,31,Male,Primary,7.67,490991.66,Sugarcane,Bihar,Patna,West,0,0,0,0,0
9507,39,Male,Primary,7.4,78146.92,Sugarcane,Gujarat,Rajkot,West,0,0,0,0,0
9508,23,Female,Primary,0.91,119034.83,Sugarcane,Maharashtra,Aurangabad,North,0,0,0,1,0
9509,43,Male,Higher,8.12,274241.06,Cotton,Punjab,Ludhiana,North,0,0,0,0,0
9510,56,Male,None,5.56,125582.03,Maize,Maharashtra,Mumbai,North,0,0,1,0,0
9511,29,Male,Primary,4.22,26929.39,Cotton,Bihar,Muzaffarpur,West,0,0,0,0,0
9512,52,Male,None,5.61,207121.26,Rice,Bihar,Bhagalpur,North,1,0,1,0,0
9513,31,Female,Secondary,6.32,150945.92,Wheat,Bihar,Patna,South,0,0,1,0,0
9514,39,Female,None,1.92,139242.81,Wheat,Bihar,Bhagalpur,East,1,1,1,1,0
9515,68,Female,Secondary,4.47,477054.68,Rice,Tamil Nadu,Salem,East,0,0,0,0,0
9516,40,Female,Higher,3.69,126842.52,Wheat,Bihar,Gaya,East,0,1,1,0,0
9517,65,Male,None,3.83,73421.96,Sugarcane,Punjab,Ludhiana,South,0,0,0,0,0
9518,24,Female,Secondary,1.37,71406.44,Sugarcane,Maharashtra,Pune,North,1,1,0,1,1
9519,57,Female,None,2.02,405098.8,Sugarcane,Karnataka,Mangaluru,East,0,0,0,0,0
9520,67,Male,Higher,2.04,360275.56,Rice,Karnataka,Belagavi,West,1,1,0,0,1
9521,42,Male,None,4.05,73448.24,Maize,Tamil Nadu,Tiruchirappalli,North,1,0,1,0,0
9522,30,Male,Secondary,9.0,117679.03,Rice,Karnataka,Belagavi,West,0,0,1,0,0
9523,38,Female,Primary,2.46,376198.07,Maize,Bihar,Muzaffarpur,East,1,0,0,0,0
9524,58,Male,Primary,4.45,144562.03,Wheat,Karnataka,Belagavi,South,0,0,1,0,0
9525,27,Male,Primary,3.46,490955.62,Wheat,Punjab,Patiala,East,0,1,0,0,0
9526,26,Male,Higher,7.98,274879.33,Wheat,Gujarat,Bhavnagar,East,0,0,1,0,0
9527,32,Female,Primary,0.98,104083.91,Maize,Bihar,Patna,North,0,1,0,1,0
9528,69,Female,Higher,2.37,430816.14,Wheat,Karnataka,Hubballi,North,0,1,0,0,0
9529,19,Female,Primary,2.5,166543.02,Rice,Bihar,Purnia,East,0,1,1,0,0
9530,42,Female,Higher,9.93,151515.6,Maize,Tamil Nadu,Tiruchirappalli,South,0,0,1,0,0
9531,30,Female,Higher,5.92,170446.2,Sugarcane,Punjab,Patiala,West,0,0,0,0,0
9532,51,Female,None,1.82,386416.65,Maize,Maharashtra,Aurangabad,West,0,0,0,0,0
9533,68,Female,Primary,3.09,94874.35,Rice,Gujarat,Rajkot,South,0,1,1,0,0
9534,51,Male,None,2.09,197075.03,Rice,Bihar,Gaya,North,0,1,1,0,0
9535,52,Male,Secondary,1.68,25108.06,Rice,Punjab,Ludhiana,East,0,0,1,1,0
9536,55,Male,Primary,8.07,415047.04,Wheat,Tamil Nadu,Salem,East,1,1,0,0,0
9537,20,Female,Primary,5.21,176952.2,Sugarcane,Tamil Nadu,Salem,East,1,0,0,0,0
9538,59,Female,Primary,6.5,131604.73,Sugarcane,Punjab,Patiala,West,1,1,0,0,0
9539,23,Male,Primary,3.65,294147.69,Cotton,Karnataka,Mangaluru,South,0,1,0,0,0
9540,65,Male,None,5.76,355446.02,Rice,Punjab,Amritsar,South,0,0,0,0,0
9541,66,Female,None,2.95,408319.06,Wheat,Karnataka,Belagavi,East,0,1,0,0,0
9542,36,Female,Higher,3.43,180414.62,Maize,Karnataka,Bengaluru,East,1,1,1,0,1
9543,20,Female,None,6.7,408027.42,Wheat,Punjab,Patiala,South,0,1,0,0,0
9544,35,Female,Higher,1.93,237791.69,Rice,Tamil Nadu,Salem,West,0,0,1,0,0
9545,56,Female,Secondary,6.36,59559.71,Wheat,Maharashtra,Nashik,North,0,1,1,0,0
9546,26,Female,None,8.6,424690.67,Rice,Maharashtra,Mumbai,East,0,0,0,0,0
9547,69,Female,Higher,1.64,278341.04,Maize,Punjab,Amritsar,South,0,0,1,0,0
9548,29,Female,Primary,9.03,305210.09,Maize,Bihar,Gaya,West,0,0,0,0,0
9549,22,Male,Secondary,1.25,469370.72,Sugarcane,Punjab,Bathinda,North,0,0,0,0,0
9550,20,Female,Higher,3.81,283984.23,Cotton,Maharashtra,Nashik,South,0,1,0,0,0
9551,28,Female,Secondary,6.3,12735.93,Wheat,Gujarat,Rajkot,East,0,0,1,0,0
9552,47,Female,Primary,5.81,436601.76,Cotton,Punjab,Jalandhar,South,0,1,0,0,0
9553,21,Male,Primary,1.42,149528.03,Wheat,Gujarat,Rajkot,West,0,0,1,1,0
9554,22,Male,Higher,8.09,255865.79,Sugarcane,Gujarat,Ahmedabad,East,1,0,0,0,1
9555,18,Female,Higher,9.74,110394.44,Sugarcane,Gujarat,Vadodara,South,0,0,0,0,0
9556,44,Male,Primary,2.22,155521.95,Maize,Tamil Nadu,Salem,South,0,0,1,0,0
9557,45,Male,Higher,9.0,346457.94,Maize,Maharashtra,Pune,East,0,0,0,0,0
9558,46,Male,Primary,5.79,220490.94,Maize,Maharashtra,Mumbai,East,0,1,1,0,0
9559,35,Female,None,9.39,317294.01,Wheat,Maharashtra,Aurangabad,West,1,0,0,0,0
9560,29,Female,Higher,2.17,413552.09,Cotton,Tamil Nadu,Tiruchirappalli,East,0,0,0,0,0
9561,30,Female,Secondary,8.02,177002.79,Cotton,Maharashtra,Mumbai,West,0,0,0,0,0
9562,58,Female,Primary,1.07,288486.62,Maize,Bihar,Bhagalpur,South,0,0,1,0,0
9563,19,Female,None,8.89,391018.07,Sugarcane,Maharashtra,Nashik,East,1,1,0,0,0
9564,54,Female,Higher,6.9,360410.36,Cotton,Punjab,Ludhiana,West,0,0,0,0,0
9565,62,Female,Primary,4.02,274523.28,Sugarcane,Bihar,Purnia,South,1,1,0,0,0
9566,33,Male,None,2.31,197857.92,Maize,Karnataka,Mysuru,North,0,0,1,0,0
9567,65,Female,Higher,8.26,209675.97,Wheat,Maharashtra,Pune,South,0,0,1,0,0
9568,41,Female,Primary,6.23,222236.25,Rice,Karnataka,Hubballi,East,0,1,1,0,0
9569,52,Female,Primary,3.92,180934.31,Cotton,Karnataka,Hubballi,West,0,1,0,0,0
9570,39,Female,Primary,4.72,352547.06,Maize,Tamil Nadu,Chennai,North,1,1,0,0,0
9571,53,Female,Higher,8.35,71453.47,Maize,Punjab,Bathinda,West,0,0,1,0,0
9572,28,Female,None,3.72,484052.52,Cotton,Gujarat,Bhavnagar,West,0,0,0,0,0
9573,63,Female,Primary,1.35,391702.9,Rice,Punjab,Jalandhar,North,0,1,0,0,0
9574,46,Female,None,9.16,156099.9,Wheat,Karnataka,Mysuru,North,1,0,1,0,0
9575,52,Male,None,4.18,30848.31,Cotton,Tamil Nadu,Coimbatore,West,1,0,0,0,0
9576,65,Male,Secondary,3.81,358538.55,Wheat,Bihar,Purnia,East,1,0,0,0,1
9577,32,Female,None,2.44,369835.93,Maize,Maharashtra,Pune,North,0,1,0,0,0
9578,48,Female,None,9.03,482175.08,Cotton,Gujarat,Surat,East,0,1,0,0,0
9579,59,Male,None,2.57,134315.72,Wheat,Bihar,Patna,North,0,0,1,0,0
9580,58,Female,None,6.55,50535.29,Sugarcane,Maharashtra,Nagpur,West,0,1,0,0,0
9581,60,Female,None,8.87,458416.03,Sugarcane,Karnataka,Belagavi,North,0,0,0,0,0
9582,33,Male,Higher,0.83,136738.03,Sugarcane,Tamil Nadu,Salem,West,1,1,0,1,1
9583,27,Female,Secondary,8.37,363550.41,Wheat,Tamil Nadu,Coimbatore,North,1,0,0,0,1
9584,66,Female,Primary,4.4,39723.22,Sugarcane,Gujarat,Bhavnagar,North,0,1,0,0,0
9585,49,Female,Secondary,6.75,382686.55,Maize,Gujarat,Surat,North,1,0,0,0,1
9586,68,Male,Secondary,4.04,72242.69,Wheat,Punjab,Bathinda,South,0,0,1,0,0
9587,19,Male,Primary,7.11,350837.31,Maize,Gujarat,Surat,North,0,1,0,0,0
9588,41,Female,None,2.92,270848.09,Rice,Punjab,Jalandhar,South,1,0,1,0,0
9589,40,Male,Primary,0.71,478189.18,Wheat,Bihar,Gaya,East,0,0,0,0,0
9590,19,Male,None,9.5,28089.65,Sugarcane,Gujarat,Surat,East,0,0,0,0,0
9591,55,Male,Primary,0.66,153103.89,Sugarcane,Punjab,Bathinda,North,1,1,0,0,0
9592,48,Female,Higher,8.33,44059.37,Rice,Maharashtra,Nashik,East,0,1,1,0,0
9593,68,Male,Secondary,2.11,440806.84,Cotton,Tamil Nadu,Chennai,North,1,1,0,0,1
9594,57,Male,None,4.23,301011.57,Rice,Tamil Nadu,Coimbatore,South,1,1,0,0,0
9595,43,Male,Secondary,8.31,272135.11,Sugarcane,Karnataka,Hubballi,East,1,0,0,0,1
9596,46,Female,None,2.46,74414.37,Sugarcane,Karnataka,Mangaluru,West,0,0,0,0,0
9597,20,Male,Primary,8.72,249625.81,Cotton,Gujarat,Vadodara,North,1,1,0,0,0
9598,31,Male,Primary,5.23,205364.79,Rice,Gujarat,Ahmedabad,North,1,0,1,0,0
9599,42,Female,Primary,3.98,164718.42,Maize,Bihar,Muzaffarpur,East,0,1,1,0,0
9600,65,Male,Higher,6.79,388372.59,Rice,Karnataka,Mysuru,East,1,0,0,0,1
9601,18,Male,Primary,3.74,40025.26,Maize,Maharashtra,Aurangabad,East,1,0,1,0,0
9602,20,Male,Primary,3.8,326876.01,Sugarcane,Punjab,Bathinda,North,1,0,0,0,0
9603,43,Female,Higher,7.47,413266.59,Sugarcane,Punjab,Jalandhar,West,0,0,0,0,0
9604,35,Female,Secondary,3.44,454580.57,Rice,Bihar,Gaya,North,0,1,0,0,0
9605,26,Male,Secondary,2.41,375499.13,Sugarcane,Punjab,Patiala,North,0,0,0,0,0
9606,55,Male,None,8.17,148403.28,Cotton,Tamil Nadu,Madurai,South,0,0,0,0,0
9607,40,Male,Secondary,8.15,304248.66,Wheat,Punjab,Ludhiana,North,0,0,0,0,0
9608,38,Male,None,5.23,79287.77,Maize,Karnataka,Mangaluru,North,0,0,1,0,0
9609,18,Male,None,5.5,67359.71,Sugarcane,Tamil Nadu,Chennai,North,1,0,0,0,0
9610,38,Male,Secondary,7.11,322925.83,Maize,Karnataka,Hubballi,West,0,0,0,0,0
9611,44,Female,Secondary,5.34,427042.75,Rice,Karnataka,Belagavi,East,0,0,0,0,0
9612,59,Male,Higher,4.46,42951.58,Cotton,Bihar,Purnia,North,1,0,0,0,1
9613,23,Male,None,9.95,61941.83,Maize,Bihar,Patna,South,0,0,1,0,0
9614,61,Male,Secondary,1.9,287147.58,Sugarcane,Tamil Nadu,Chennai,South,0,0,0,0,0
9615,53,Female,Secondary,6.13,116923.81,Wheat,Punjab,Bathinda,East,0,0,1,0,0
9616,45,Male,Higher,8.92,309790.88,Cotton,Gujarat,Surat,South,1,1,0,0,1
9617,62,Female,Secondary,7.03,115126.47,Rice,Gujarat,Rajkot,South,0,0,1,0,0
9618,34,Male,Primary,8.87,67076.17,Sugarcane,Maharashtra,Aurangabad,West,0,1,0,0,0
9619,57,Male,Primary,3.7,277331.74,Cotton,Punjab,Patiala,North,1,1,0,0,0
9620,69,Male,None,3.08,432475.62,Sugarcane,Tamil Nadu,Madurai,North,0,0,0,0,0
9621,20,Male,Higher,8.59,345709.77,Rice,Maharashtra,Mumbai,North,1,0,0,0,1
9622,29,Male,Secondary,4.24,411175.32,Rice,Karnataka,Mangaluru,North,0,0,0,0,0
9623,56,Male,None,7.24,140504.24,Wheat,Karnataka,Belagavi,North,0,1,1,0,0
9624,29,Female,Secondary,1.9,444129.54,Cotton,Maharashtra,Nagpur,South,0,0,0,0,0
9625,19,Male,Primary,7.68,194749.2,Wheat,Karnataka,Mangaluru,West,0,1,1,0,0
9626,63,Male,Secondary,5.72,427699.36,Wheat,Punjab,Jalandhar,North,0,1,0,0,0
9627,39,Male,Secondary,3.05,240876.04,Wheat,Bihar,Purnia,South,0,1,1,0,0
9628,40,Female,Secondary,5.2,141250.25,Maize,Gujarat,Surat,East,1,0,1,0,1
9629,47,Male,Primary,7.12,137526.83,Rice,Punjab,Ludhiana,South,0,0,1,0,0
9630,22,Female,Primary,0.61,288157.26,Wheat,Karnataka,Belagavi,West,0,0,0,0,0
9631,26,Male,Higher,6.56,48715.03,Maize,Bihar,Purnia,North,0,0,1,0,0
9632,38,Male,Primary,5.65,465727.54,Maize,Punjab,Patiala,North,0,0,0,0,0
9633,28,Female,None,2.59,143017.11,Maize,Gujarat,Bhavnagar,North,1,1,1,0,0
9634,22,Female,Secondary,7.65,174456.16,Wheat,Karnataka,Hubballi,West,0,0,1,0,0
9635,52,Male,Primary,3.38,124317.76,Maize,Punjab,Patiala,East,0,1,1,0,0
9636,44,Female,None,3.13,11473.9,Wheat,Karnataka,Mangaluru,East,0,1,1,0,0
9637,66,Female,Primary,4.98,349349.62,Cotton,Tamil Nadu,Tiruchirappalli,South,0,0,0,0,0
9638,19,Male,Secondary,6.92,299370.92,Rice,Maharashtra,Aurangabad,South,0,0,1,0,0
9639,41,Male,None,9.32,406725.82,Sugarcane,Karnataka,Mangaluru,North,1,1,0,0,0
9640,48,Male,Primary,1.84,30095.28,Wheat,Gujarat,Surat,North,0,0,1,1,0
9641,50,Female,Primary,4.27,465041.27,Rice,Punjab,Ludhiana,North,0,0,0,0,0
9642,56,Male,None,1.14,172134.6,Wheat,Gujarat,Rajkot,South,0,0,1,0,0
9643,47,Male,Higher,7.71,457404.23,Cotton,Karnataka,Mysuru,North,0,0,0,0,0
9644,63,Female,None,4.75,62494.43,Rice,Karnataka,Belagavi,South,0,1,1,0,0
9645,54,Female,None,7.22,374521.08,Rice,Gujarat,Bhavnagar,South,0,0,0,0,0
9646,68,Male,None,3.56,293885.53,Maize,Punjab,Bathinda,West,1,0,1,0,0
9647,45,Female,None,8.52,185513.7,Wheat,Punjab,Bathinda,North,0,0,1,0,0
9648,48,Female,Primary,5.58,48779.77,Wheat,Bihar,Bhagalpur,North,0,1,1,0,0
9649,28,Female,None,9.46,306320.89,Sugarcane,Gujarat,Ahmedabad,South,1,1,0,0,0
9650,40,Male,None,1.25,22955.54,Maize,Gujarat,Ahmedabad,South,0,0,1,1,0
9651,19,Male,Secondary,5.39,255628.23,Maize,Karnataka,Mysuru,South,1,0,1,0,1
9652,57,Male,Primary,7.78,306062.2,Sugarcane,Tamil Nadu,Tiruchirappalli,West,1,0,0,0,0
9653,58,Female,Secondary,6.2,368936.64,Maize,Maharashtra,Pune,West,0,1,0,0,0
9654,44,Male,Primary,0.72,495753.97,Maize,Gujarat,Bhavnagar,South,0,1,0,0,0
9655,52,Male,Higher,9.74,137445.92,Cotton,Karnataka,Belagavi,West,0,0,0,0,0
9656,19,Female,Higher,3.33,167971.01,Rice,Punjab,Amritsar,West,1,0,1,0,1
9657,56,Female,Primary,2.87,177161.22,Sugarcane,Bihar,Muzaffarpur,East,0,0,0,0,0
9658,54,Male,Higher,5.11,368475.53,Cotton,Karnataka,Mysuru,North,0,1,0,0,0
9659,38,Female,Higher,5.65,466591.44,Cotton,Tamil Nadu,Chennai,South,0,0,0,0,0
9660,22,Male,Primary,7.78,487418.64,Cotton,Punjab,Jalandhar,East,0,0,0,0,0
9661,69,Male,None,4.24,473447.57,Maize,Tamil Nadu,Chennai,East,0,1,0,0,0
9662,62,Male,Secondary,4.68,440897.67,Sugarcane,Tamil Nadu,Salem,West,1,0,0,0,1
9663,38,Female,Primary,5.58,495578.91,Maize,Gujarat,Bhavnagar,South,1,0,0,0,0
9664,46,Female,Primary,4.25,194213.41,Maize,Maharashtra,Aurangabad,West,1,1,1,0,0
9665,37,Male,Primary,9.19,474677.45,Cotton,Maharashtra,Nagpur,East,1,0,0,0,0
9666,55,Male,Secondary,8.59,382899.78,Wheat,Gujarat,Surat,East,0,1,0,0,0
9667,37,Male,Primary,4.82,92545.33,Sugarcane,Karnataka,Belagavi,East,1,1,0,0,0
9668,67,Male,Secondary,0.5,32277.94,Sugarcane,Maharashtra,Nagpur,North,0,0,0,1,0
9669,42,Female,Secondary,9.06,115097.14,Cotton,Karnataka,Belagavi,South,0,1,0,0,0
9670,19,Male,Higher,1.68,391588.05,Cotton,Karnataka,Hubballi,North,0,0,0,0,0
9671,49,Male,None,2.82,319531.47,Rice,Gujarat,Bhavnagar,East,0,0,0,0,0
9672,43,Female,Higher,1.95,119934.57,Cotton,Punjab,Amritsar,East,0,0,0,1,0
9673,23,Male,Primary,2.21,373541.51,Maize,Punjab,Amritsar,East,1,0,0,0,0
9674,58,Male,Primary,8.13,79247.9,Cotton,Bihar,Gaya,North,0,1,0,0,0
9675,20,Male,Secondary,6.01,412702.28,Sugarcane,Maharashtra,Mumbai,West,0,0,0,0,0
9676,50,Male,Higher,9.58,399138.88,Wheat,Gujarat,Ahmedabad,South,1,1,0,0,1
9677,18,Male,Secondary,2.7,486562.23,Wheat,Bihar,Purnia,West,1,0,0,0,1
9678,68,Female,Higher,5.11,83636.99,Maize,Gujarat,Rajkot,West,1,1,1,0,1
9679,22,Female,Higher,9.79,454240.37,Wheat,Tamil Nadu,Chennai,East,0,0,0,0,0
9680,30,Female,Higher,8.35,177140.31,Cotton,Karnataka,Mysuru,North,1,1,0,0,1
9681,36,Female,Higher,7.42,213869.33,Wheat,Karnataka,Mangaluru,West,0,1,1,0,0
9682,29,Male,Higher,2.3,239538.08,Cotton,Punjab,Patiala,North,0,0,0,0,0
9683,65,Female,None,7.81,317182.99,Rice,Tamil Nadu,Chennai,North,0,0,0,0,0
9684,42,Female,Primary,3.8,497434.05,Sugarcane,Karnataka,Mysuru,North,0,0,0,0,0
9685,68,Female,Higher,5.54,303979.81,Maize,Karnataka,Bengaluru,South,0,1,0,0,0
9686,52,Female,Higher,6.29,464090.77,Rice,Tamil Nadu,Tiruchirappalli,West,0,1,0,0,0
9687,29,Female,Secondary,6.29,134963.82,Wheat,Tamil Nadu,Coimbatore,East,0,1,1,0,0
9688,47,Female,Primary,7.4,205221.71,Maize,Karnataka,Mysuru,East,0,1,1,0,0
9689,22,Female,Primary,6.79,257204.77,Cotton,Tamil Nadu,Madurai,South,0,1,0,0,0
9690,51,Female,Primary,1.15,168221.97,Rice,Maharashtra,Aurangabad,West,0,0,1,0,0
9691,39,Male,Higher,4.84,488664.88,Sugarcane,Tamil Nadu,Tiruchirappalli,East,0,1,0,0,0
9692,56,Female,Secondary,6.81,365584.94,Sugarcane,Bihar,Muzaffarpur,North,0,1,0,0,0
9693,30,Male,Primary,3.31,244651.86,Rice,Bihar,Purnia,East,0,0,1,0,0
9694,64,Female,Secondary,3.47,378139.3,Rice,Karnataka,Belagavi,West,0,0,0,0,0
9695,20,Female,None,1.68,239046.82,Rice,Karnataka,Bengaluru,North,0,1,1,0,0
9696,37,Female,None,4.48,18440.41,Wheat,Punjab,Bathinda,South,0,1,1,0,0
